article;weighted_regulatory_operators;unweighted_regulatory_operators;operators_total;fres;sentences;words;syllables;words_per_sentence;syllables_per_word;number_internal_references;complexity_with_references;clump_size
CRR_122;4;4;41;61,743750000000034;4;96;137;24,0;1,4270833333333333;1;51,300000000000004;1
CRR_123;24;13;121;9,70181102362207;7;381;639;54,42857142857143;1,6771653543307086;1;31,700000000000003;1
CRR_124;79;47;360;19,656434540389995;29;1077;1903;37,13793103448276;1,7669452181987;6;2,2210363476697925e+22;475
CRR_125;56;28;201;-0,024576271186418808;10;590;1025;59,0;1,7372881355932204;3;2,2210363476697925e+22;475
CRR_126;46;22;191;-4,257735120861241;9;547;966;60,77777777777778;1,7659963436928703;3;2,2210363476697925e+22;475
CRR_127;9;7;98;39,72541666666669;8;270;424;33,75;1,5703703703703704;4;2,2210363476697925e+22;475
CRR_128;7;5;57;32,207486263736286;8;182;326;22,75;1,7912087912087913;1;2,2210363476697925e+22;475
CRR_129;139;90;632;27,181166143927527;42;1913;3017;45,54761904761905;1,5771040250914794;5;2,2210363476697925e+22;475
CRR_130;7;3;10;-16,504999999999967;1;20;48;20,0;2,4;0;7;1
CRR_131;2;2;29;47,91323529411767;2;68;100;34,0;1,4705882352941178;1;49,300000000000004;1
CRR_132;62;36;325;16,6535853658537;25;1230;2039;49,2;1,6577235772357723;4;2,2210363476697925e+22;475
CRR_132a;35;23;122;27,661571231459135;13;446;761;34,30769230769231;1,7062780269058295;2;2,2210363476697925e+22;475
CRR_132b;1;1;23;43,78346153846158;4;104;168;26,0;1,6153846153846154;7;2,2210363476697925e+22;475
CRR_132c;27;14;149;4,6944038785835005;10;593;995;59,3;1,6779089376053964;3;2,2210363476697925e+22;475
CRR_133;12;9;65;40,88771505376346;6;155;256;25,833333333333332;1,6516129032258065;3;2,2210363476697925e+22;475
CRR_134;32;28;158;52,434230769230794;21;468;729;22,285714285714285;1,5576923076923077;6;2,2210363476697925e+22;475
CRR_135;2;2;22;65,05866666666668;5;81;120;16,2;1,4814814814814814;1;66,46000000000001;1
CRR_136;43;25;179;17,054692450406776;13;539;941;41,46153846153846;1,74582560296846;0;43;1
CRR_137;9;6;52;30,61846153846156;7;195;341;27,857142857142858;1,7487179487179487;1;83,91000000000001;1
CRR_138;35;22;130;24,646372881355944;10;354;612;35,4;1,728813559322034;0;35;1
CRR_139;10;7;95;34,810319323144114;8;229;387;28,625;1,6899563318777293;1;2,443139982436772e+22;1
CRR_140;9;8;63;49,231450000000024;4;125;186;31,25;1,488;0;9;1
CRR_141;2;1;26;14,195714285714303;3;105;195;35,0;1,8571428571428572;0;2;1
CRR_142;38;15;132;-30,558571428571398;5;455;780;91,0;1,7142857142857142;1;46,8;1
CRR_143;16;11;82;30,21916012558873;13;294;534;22,615384615384617;1,816326530612245;0;16;1
CRR_144;42;17;149;-27,404191176470547;7;544;999;77,71428571428571;1,8363970588235294;2;2,2210363476697925e+22;475
CRR_145;20;13;73;28,85925925925929;7;243;410;34,714285714285715;1,6872427983539096;0;20;1
CRR_146;10;4;23;-27,332068965517195;1;87;150;87,0;1,7241379310344827;0;10;1
CRR_147;47;29;227;23,289426229508223;21;732;1282;34,857142857142854;1,7513661202185793;6;2,2210363476697925e+22;475
CRR_148;48;30;181;23,667826197757392;18;545;982;30,27777777777778;1,801834862385321;3;2,2210363476697925e+22;475
CRR_149;11;6;86;7,227463196635142;6;317;547;52,833333333333336;1,725552050473186;3;2,2210363476697925e+22;475
CRR_150;54;30;194;12,053655172413812;15;696;1215;46,4;1,7456896551724137;5;2,2210363476697925e+22;475
CRR_151;20;17;174;49,56320201643021;26;515;835;19,807692307692307;1,6213592233009708;9;2,2210363476697925e+22;475
CRR_152;35;23;245;29,225865487234245;26;937;1562;36,03846153846154;1,6670224119530417;9;2,2210363476697925e+22;475
CRR_153;48;35;367;37,142849158873275;33;1079;1741;32,696969696969695;1,613531047265987;6;2,2210363476697925e+22;475
CRR_154;51;31;272;20,441469434455712;23;798;1426;34,69565217391305;1,786967418546366;6;2,2210363476697925e+22;475
CRR_155;32;23;194;36,580207489878575;26;608;1053;23,384615384615383;1,731907894736842;5;2,2210363476697925e+22;475
CRR_156;8;4;63;1,4086363636363899;2;132;216;66,0;1,6363636363636365;0;8;1
CRR_157;9;7;51;38,807652060170085;11;139;255;12,636363636363637;1,8345323741007193;1;2,2210363476697925e+22;475
CRR_158;18;16;143;54,24498023715418;23;495;765;21,52173913043478;1,5454545454545454;6;2,2210363476697925e+22;475
CRR_159;9;6;59;26,032384615384643;5;156;275;31,2;1,7628205128205128;6;2,2210363476697925e+22;475
CRR_160;24;16;177;30,756635744036373;19;556;962;29,263157894736842;1,7302158273381294;3;2,2210363476697925e+22;475
CRR_161;14;8;123;15,646333043226008;9;383;670;42,55555555555556;1,7493472584856398;3;2,2210363476697925e+22;475
CRR_162;83;41;390;-0,9215977607488526;19;1147;1986;60,36842105263158;1,7314734088927637;5;2,2210363476697925e+22;475
CRR_163;4;4;39;61,327076520601736;11;139;218;12,636363636363637;1,5683453237410072;3;2,2210363476697925e+22;475
CRR_164;76;48;348;24,90246689124902;37;1051;1902;28,405405405405407;1,8097050428163655;7;2,2210363476697925e+22;475
CRR_165;10;9;53;56,46250919793968;9;151;238;16,77777777777778;1,576158940397351;1;2,2210363476697925e+22;475
CRR_166;65;43;325;29,471285370258897;33;906;1601;27,454545454545453;1,7671081677704195;6;2,2210363476697925e+22;475
CRR_167;3;2;12;32,57461538461541;4;52;99;13,0;1,9038461538461537;0;3;1
CRR_168;2;1;13;4,557692307692321;1;39;75;39,0;1,9230769230769231;0;2;1
CRR_169;6;4;31;28,74852564102565;6;91;175;15,166666666666666;1,9230769230769231;0;6;1
CRR_170;62;35;229;13,331109947643995;15;573;1048;38,2;1,8289703315881327;1;2,2210363476697925e+22;475
CRR_171;26;16;92;21,133053414096935;8;227;421;28,375;1,854625550660793;0;26;1
CRR_172;40;24;142;18,915454545454566;11;376;681;34,18181818181818;1,8111702127659575;4;2,2210363476697925e+22;475
CRR_173;24;14;135;16,30818181818185;11;333;629;30,272727272727273;1,8888888888888888;1;2,2210363476697925e+22;475
CRR_174;31;17;82;11,733329562594292;6;221;412;36,833333333333336;1,8642533936651584;0;31;1
CRR_175;29;17;99;17,871875000000017;14;320;627;22,857142857142858;1,959375;0;29;1
CRR_176;19;11;135;18,352832506203526;10;403;703;40,3;1,7444168734491314;3;2,2210363476697925e+22;475
CRR_177;13;9;55;32,268965889464624;12;193;361;16,083333333333332;1,8704663212435233;1;2,2210363476697925e+22;475
CRR_178;40;25;203;24,528333333333336;24;760;1349;31,666666666666668;1,775;2;2,2210363476697925e+22;475
CRR_179;54;30;209;12,65828988693471;16;597;1103;37,3125;1,847571189279732;4;2,2210363476697925e+22;475
CRR_180;73;41;381;12,85054772143883;27;1111;1999;41,148148148148145;1,7992799279927993;5;2,2210363476697925e+22;475
CRR_181;49;27;217;11,317377115229675;17;730;1311;42,94117647058823;1,795890410958904;0;49;1
CRR_182;37;22;209;17,75207838376832;19;607;1124;31,94736842105263;1,8517298187808897;0;37;1
CRR_183;53;36;221;30,89968036529683;24;584;1044;24,333333333333332;1,7876712328767124;7;2,2210363476697925e+22;475
CRR_184;59;32;278;8,562987012987037;22;658;1306;29,90909090909091;1,9848024316109423;0;59;1
CRR_185;34;18;122;8,115083768195575;11;331;658;30,09090909090909;1,987915407854985;0;34;1
CRR_186;47;23;147;-1,9682908163265154;12;441;894;36,75;2,0272108843537415;0;47;1
CRR_187;41;18;102;-18,081206377857995;6;277;583;46,166666666666664;2,104693140794224;0;41;1
CRR_188;38;21;113;10,484966216216236;12;333;662;27,75;1,987987987987988;0;38;1
CRR_189;29;18;91;22,300470954356882;10;241;456;24,1;1,892116182572614;0;29;1
CRR_190;20;11;101;13,066093876449969;11;337;648;30,636363636363637;1,9228486646884273;1;2,2210363476697925e+22;475
CRR_191;7;4;27;12,564784946236585;3;62;127;20,666666666666668;2,0483870967741935;0;7;1
CRR_192;9;3;26;-51,20364485981307;1;107;189;107,0;1,766355140186916;0;9;1
CRR_193;11;7;93;27,37910101822081;12;311;563;25,916666666666668;1,810289389067524;0;11;1
CRR_194;42;27;192;26,115010740203218;25;689;1244;27,56;1,8055152394775036;7;2,2210363476697925e+22;475
CRR_195;3;2;21;17,752692307692342;3;78;150;26,0;1,9230769230769231;1;2,2210363476697925e+22;475
CRR_196;7;3;34;-26,269999999999982;2;94;206;47,0;2,1914893617021276;4;2,2210363476697925e+22;475
CRR_197;68;40;315;17,74441822871259;24;1147;1906;47,791666666666664;1,6617262423714037;14;2,2210363476697925e+22;475
CRR_198;29;16;102;12,219526813880151;7;317;557;45,285714285714285;1,7570977917981072;2;2,2210363476697925e+22;475
CRR_199;51;28;282;11,044132650972387;25;977;1803;39,08;1,8454452405322415;9;2,2210363476697925e+22;475
CRR_200;0;0;19;6,778372093023279;2;86;159;43,0;1,8488372093023255;0;0;1
CRR_201;9;4;80;-16,39732384341636;5;281;552;56,2;1,9644128113879002;4;2,2210363476697925e+22;475
CRR_202;16;5;78;-66,73953488372089;2;258;435;129,0;1,686046511627907;1;2,2210363476697925e+22;475
CRR_203;0;0;4;0,21467391304352645;2;23;53;11,5;2,3043478260869565;0;0;1
CRR_204;6;4;57;32,4139908256881;7;218;368;31,142857142857142;1,688073394495413;0;6;1
CRR_204a;8;5;56;29,120339805825267;7;206;360;29,428571428571427;1,7475728155339805;0;8;1
CRR_205;10;3;47;-83,25192307692305;1;130;243;130,0;1,8692307692307693;1;2,2210363476697925e+22;475
CRR_206;12;3;62;-123,0668421052631;1;171;316;171,0;1,847953216374269;1;2,2210363476697925e+22;475
CRR_207;54;30;192;12,214394995429643;16;547;1034;34,1875;1,8903107861060329;1;2,2210363476697925e+22;475
CRR_208;23;14;103;23,45323076923077;13;325;607;25,0;1,8676923076923078;0;23;1
CRR_209;68;36;193;6,8266524216524544;13;486;931;37,38461538461539;1,9156378600823045;0;68;1
CRR_210;62;21;133;-56,679709530026074;4;383;753;95,75;1,9660574412532636;1;136,8;1
CRR_211;4;1;64;-103,1781818181818;1;165;278;165,0;1,6848484848484848;1;29,3;1
CRR_212;25;11;167;-14,426034136546178;6;415;741;69,16666666666667;1,7855421686746988;1;2,2210363476697925e+22;475
CRR_213;29;16;95;11,575595238095246;9;336;625;37,333333333333336;1,8601190476190477;3;2,2210363476697925e+22;475
CRR_214;10;6;73;17,340000000000032;6;270;459;45,0;1,7;5;2,2210363476697925e+22;475
CRR_215;27;11;98;-26,559550561797735;4;356;602;89,0;1,6910112359550562;2;2,2210363476697925e+22;475
CRR_216;43;12;124;-96,72609062980027;3;434;804;144,66666666666666;1,8525345622119815;2;2,2210363476697925e+22;475
CRR_217;17;8;152;-4,075667451904167;9;566;984;62,888888888888886;1,7385159010600706;5;2,2210363476697925e+22;475
CRR_218;0;0;27;9,336304347826115;2;92;164;46,0;1,7826086956521738;1;2,2210363476697925e+22;475
CRR_219;0;0;12;-3,5249999999999773;1;60;106;60,0;1,7666666666666666;0;0;1
CRR_220;18;8;171;-13,576268656716394;10;670;1207;67,0;1,8014925373134327;5;2,2210363476697925e+22;475
CRR_221;63;34;339;8,080025564822819;27;1159;2126;42,925925925925924;1,834339948231234;5;2,2210363476697925e+22;475
CRR_222;34;24;170;34,12562035448829;21;583;996;27,761904761904763;1,7084048027444254;10;2,2210363476697925e+22;475
CRR_223;32;18;152;14,558285714285745;20;700;1297;35,0;1,8528571428571428;8;2,2210363476697925e+22;475
CRR_224;15;9;150;22,902594496021237;16;754;1213;47,125;1,6087533156498675;2;2,2210363476697925e+22;475
CRR_225;66;33;233;0,7355501421031363;21;821;1615;39,095238095238095;1,967113276492083;0;66;1
CRR_226;8;4;22;3,5810161870503805;4;139;276;34,75;1,985611510791367;2;2,2210363476697925e+22;475
CRR_227;21;10;120;-8,821610738255032;7;447;797;63,857142857142854;1,7829977628635347;5;2,2210363476697925e+22;475
CRR_228;7;5;37;39,94445402298851;6;145;244;24,166666666666668;1,6827586206896552;3;2,2210363476697925e+22;475
CRR_229;15;10;73;31,28183803096468;11;229;418;20,818181818181817;1,8253275109170306;1;40,3;1
CRR_230;24;17;101;34,49307692307693;10;390;612;39,0;1,5692307692307692;5;2,2210363476697925e+22;475
CRR_231;12;7;53;18,93238095238098;6;182;338;30,333333333333332;1,8571428571428572;1;2,2210363476697925e+22;475
CRR_232;20;15;92;39,24161641351171;11;401;619;36,45454545454545;1,5436408977556109;4;2,2210363476697925e+22;475
CRR_233;16;10;78;24,55630373831778;10;321;568;32,1;1,7694704049844237;3;2,2210363476697925e+22;475
CRR_234;3;2;17;33,083055555555575;2;81;127;40,5;1,5679012345679013;0;3;1
CRR_235;7;5;56;30,99404929577466;6;213;352;35,5;1,6525821596244132;4;2,2210363476697925e+22;475
CRR_236;8;7;59;48,512392857142885;10;224;359;22,4;1,6026785714285714;2;2,2210363476697925e+22;475
CRR_237;3;2;36;27,39926086956524;5;138;247;27,6;1,789855072463768;1;2,2210363476697925e+22;475
CRR_238;12;8;45;31,38216788702931;8;239;410;29,875;1,715481171548117;0;12;1
CRR_239;8;5;76;22,92879084967322;9;340;585;37,77777777777778;1,7205882352941178;6;2,2210363476697925e+22;475
CRR_240;9;4;37;-21,292727272727262;2;154;273;77,0;1,7727272727272727;0;9;1
CRR_241;6;4;51;27,009850187265954;6;178;315;29,666666666666668;1,7696629213483146;3;2,2210363476697925e+22;475
CRR_242;28;4;176;-307,2025;2;720;1265;360,0;1,7569444444444444;0;28;1
CRR_243;42;20;241;-6,251392883256159;11;746;1272;67,81818181818181;1,7050938337801609;10;2,2210363476697925e+22;475
CRR_244;42;20;291;-6,519700219734204;19;1006;1898;52,94736842105263;1,8866799204771372;2;2,2210363476697925e+22;475
CRR_245;42;19;265;-11,356073113207515;16;954;1778;59,625;1,8637316561844863;5;2,2210363476697925e+22;475
CRR_246;8;3;42;-30,942588495575194;2;113;241;56,5;2,1327433628318584;2;2,2210363476697925e+22;475
CRR_247;23;14;124;20,883613741875592;15;359;686;23,933333333333334;1,9108635097493036;6;2,2210363476697925e+22;475
CRR_248;60;32;292;7,851449874236437;23;968;1788;42,08695652173913;1,8471074380165289;3;2,2210363476697925e+22;475
CRR_249;78;46;270;18,768856066613807;26;873;1589;33,57692307692308;1,820160366552119;3;2,2210363476697925e+22;475
CRR_250;16;10;115;23,850115562403715;11;354;629;32,18181818181818;1,7768361581920904;1;2,2210363476697925e+22;475
CRR_251;10;6;47;15,315762711864437;7;177;347;25,285714285714285;1,96045197740113;2;2,2210363476697925e+22;475
CRR_252;16;7;64;-18,18666666666664;3;215;387;71,66666666666667;1,8;2;2,2210363476697925e+22;475
CRR_253;6;4;37;34,42500000000004;6;144;252;24,0;1,75;3;2,2210363476697925e+22;475
CRR_254;34;23;204;31,364380987472373;23;708;1207;30,782608695652176;1,7048022598870056;10;2,2210363476697925e+22;475
CRR_255;36;23;208;25,081523929471047;29;794;1445;27,379310344827587;1,8198992443324937;2;2,2210363476697925e+22;475
CRR_256;22;14;129;25,72185575655928;17;491;881;28,88235294117647;1,7942973523421588;1;2,2210363476697925e+22;475
CRR_257;10;7;58;34,17647959183674;10;245;428;24,5;1,7469387755102042;0;10;1
CRR_258;4;2;60;5,716114537444952;5;227;416;45,4;1,8325991189427313;0;4;1
CRR_259;38;26;240;31,450929809843416;24;745;1267;31,041666666666668;1,7006711409395974;5;2,2210363476697925e+22;475
CRR_260;2;1;14;1,360000000000042;1;45;85;45,0;1,8888888888888888;1;2,2210363476697925e+22;475
CRR_261;18;10;114;13,071413316582948;8;398;674;49,75;1,693467336683417;3;2,2210363476697925e+22;475
CRR_262;2;1;14;11,530000000000001;1;47;82;47,0;1,7446808510638299;1;2,2210363476697925e+22;475
CRR_263;23;17;187;39,9592332822869;15;653;947;43,53333333333333;1,450229709035222;3;2,2210363476697925e+22;475
CRR_264;4;5;64;73,59664516129034;5;248;243;49,6;0,9798387096774194;2;2,2210363476697925e+22;475
CRR_265;55;21;266;-37,0245192307692;12;975;1860;81,25;1,9076923076923078;1;2,2210363476697925e+22;475
CRR_266;8;6;50;42,322657657657686;6;148;244;24,666666666666668;1,6486486486486487;3;2,2210363476697925e+22;475
CRR_267;11;7;102;26,531666666666723;9;282;495;31,333333333333332;1,7553191489361701;6;2,2210363476697925e+22;475
CRR_268;29;17;106;18,976252771618647;11;328;611;29,818181818181817;1,8628048780487805;1;2,2210363476697925e+22;475
CRR_269;11;8;40;39,17390142021725;9;133;240;14,777777777777779;1,8045112781954886;1;2,2210363476697925e+22;475
CRR_269a;35;20;271;15,589097073518957;21;934;1613;44,476190476190474;1,7269807280513918;4;2,2210363476697925e+22;475
CRR_270;8;5;68;19,66978617363347;10;311;572;31,1;1,8392282958199357;2;2,2210363476697925e+22;475
CRR_270a;26;18;83;32,01715794306705;9;242;422;26,88888888888889;1,743801652892562;3;2,2210363476697925e+22;475
CRR_270b;2;1;16;13,797959183673498;1;49;83;49,0;1,6938775510204083;0;2;1
CRR_270c;13;6;80;-14,7959558823529;4;255;473;63,75;1,8549019607843138;0;13;1
CRR_270d;23;14;120;21,01750000000004;10;320;580;32,0;1,8125;0;23;1
CRR_270e;12;7;61;13,355909090909108;5;220;387;44,0;1,759090909090909;0;12;1
CRR_271;5;3;17;26,682500000000005;4;64;124;16,0;1,9375;0;5;1
CRR_272;60;18;327;-80,9078495575221;10;1356;2406;135,6;1,7743362831858407;0;60;1
CRR_273;28;21;190;39,17464328899638;29;827;1356;28,517241379310345;1,6396614268440146;12;2,2210363476697925e+22;475
CRR_273a;18;12;127;30,082203856749345;12;484;777;40,333333333333336;1,6053719008264462;0;18;1
CRR_273b;7;5;76;38,607407407407436;7;243;382;34,714285714285715;1,5720164609053497;1;26,8;1
CRR_274;10;7;99;37,38554026572669;16;461;764;28,8125;1,6572668112798266;5;2,2210363476697925e+22;475
CRR_275;10;6;65;17,894969342251954;6;299;489;49,833333333333336;1,6354515050167224;0;10;1
CRR_276;30;15;108;-0,39387795275590065;6;381;643;63,5;1,6876640419947506;6;2,2210363476697925e+22;475
CRR_277;21;15;99;34,20337616822431;16;428;736;26,75;1,719626168224299;1;2,2210363476697925e+22;475
CRR_277a;61;30;184;-1,104286574352784;11;755;1234;68,63636363636364;1,6344370860927153;1;2,2210363476697925e+22;475
CRR_278;12;7;72;19,54363636363638;7;264;465;37,714285714285715;1,7613636363636365;7;2,2210363476697925e+22;475
CRR_279;5;2;26;-38,068181818181785;1;99;169;99,0;1,707070707070707;9;2,2210363476697925e+22;475
CRR_279a;33;14;210;-21,681616915422865;9;804;1310;89,33333333333333;1,6293532338308458;1;2,2210363476697925e+22;475
CRR_279b;82;34;299;-24,88284695437011;13;1057;1864;81,3076923076923;1,7634815515610218;0;82;1
CRR_279c;36;16;98;-16,393039370078725;5;381;657;76,2;1,7244094488188977;2;2,2210363476697925e+22;475
CRR_280;16;8;32;-3,0217241379310025;1;87;125;87,0;1,4367816091954022;8;2,2210363476697925e+22;475
CRR_280a;25;17;95;31,93105263157898;7;285;450;40,714285714285715;1,5789473684210527;4;2,2210363476697925e+22;475
CRR_280b;17;11;63;27,1100903614458;4;166;270;41,5;1,6265060240963856;3;2,2210363476697925e+22;475
CRR_280c;96;45;220;-7,582435465768754;11;729;1268;66,27272727272727;1,739368998628258;4;2,2210363476697925e+22;475
CRR_280d;75;36;141;-4,403444323144072;8;458;829;57,25;1,8100436681222707;3;2,2210363476697925e+22;475
CRR_280e;47;27;125;15,820259803921601;12;425;779;35,416666666666664;1,8329411764705883;3;2,2210363476697925e+22;475
CRR_280f;18;12;68;29,903999999999996;5;177;295;35,4;1,6666666666666667;3;2,2210363476697925e+22;475
CRR_281;97;30;204;-73,83125626740943;5;718;1145;143,6;1,5947075208913648;11;2,2210363476697925e+22;475
CRR_282;30;18;127;20,143186416185017;12;519;876;43,25;1,6878612716763006;2;2,2210363476697925e+22;475
CRR_283;34;26;114;40,908855688061124;17;439;725;25,823529411764707;1,6514806378132119;1;2,2210363476697925e+22;475
CRR_284;49;34;265;34,23026556991775;35;851;1488;24,314285714285713;1,7485311398354877;5;2,2210363476697925e+22;475
CRR_285;47;29;254;23,006860439560455;26;875;1548;33,65384615384615;1,7691428571428571;1;2,2210363476697925e+22;475
CRR_286;77;51;211;29,190015600624037;29;641;1176;22,103448275862068;1,8346333853354133;1;140,8;1
CRR_287;58;30;154;3,6447202797203033;11;520;954;47,27272727272727;1,8346153846153845;0;58;1
CRR_288;47;14;67;-83,27629921259842;2;254;484;127,0;1,905511811023622;3;2,2210363476697925e+22;475
CRR_289;25;18;110;35,45095150399018;18;362;646;20,11111111111111;1,7845303867403315;2;2,2210363476697925e+22;475
CRR_290;40;27;195;31,098939114391158;28;542;1000;19,357142857142858;1,845018450184502;1;49,9;1
CRR_291;29;18;148;23,00784274193549;16;558;979;34,875;1,7544802867383513;1;2,2210363476697925e+22;475
CRR_292;74;47;274;25,875192982456156;30;874;1564;29,133333333333333;1,7894736842105263;2;2,2210363476697925e+22;475
CRR_293;70;43;184;22,62734639498433;20;638;1145;31,9;1,7946708463949843;3;2,2210363476697925e+22;475
CRR_294;69;38;225;11,300973381009186;21;839;1537;39,95238095238095;1,831942789034565;2;2,2210363476697925e+22;475
CRR_295;14;6;52;-16,53681818181815;3;198;366;66,0;1,8484848484848484;3;76,12500000000001;2
CRR_296;34;18;136;7,962311827956995;12;496;920;41,333333333333336;1,8548387096774193;0;34;1
CRR_297;20;14;53;32,687625000000025;10;192;351;19,2;1,828125;2;76,12500000000001;2
CRR_298;1;1;6;65,79821428571432;2;35;51;17,5;1,457142857142857;0;1;1
CRR_299;28;11;127;-34,96504385964907;6;513;940;85,5;1,8323586744639375;2;2,2210363476697925e+22;475
CRR_300;18;4;111;-151,975794117647;2;425;719;212,5;1,6917647058823528;1;2,2210363476697925e+22;475
CRR_301;17;11;76;25,58959051724142;8;261;457;32,625;1,7509578544061302;1;2,2210363476697925e+22;475
CRR_302;5;3;31;27,926348623853215;5;109;202;21,8;1,853211009174312;1;2,2210363476697925e+22;475
CRR_303;8;7;36;54,815500000000014;5;144;209;28,8;1,4513888888888888;2;2,2210363476697925e+22;475
CRR_304;14;10;110;37,81375000000003;16;576;902;36,0;1,5659722222222223;5;2,2210363476697925e+22;475
CRR_305;13;8;142;22,274555499748885;11;543;863;49,36363636363637;1,5893186003683242;1;2,2210363476697925e+22;475
CRR_306;19;13;90;31,15279069767442;9;387;604;43,0;1,5607235142118863;2;2,2210363476697925e+22;475
CRR_307;15;8;37;10,381363636363687;2;132;202;66,0;1,5303030303030303;3;2,2210363476697925e+22;475
CRR_308;10;7;59;33,323571428571455;7;252;408;36,0;1,619047619047619;1;2,2210363476697925e+22;475
CRR_309;9;6;52;26,946216216216214;4;148;249;37,0;1,6824324324324325;1;2,2210363476697925e+22;475
CRR_310;2;2;8;45,61857142857143;1;35;52;35,0;1,4857142857142858;0;2;1
CRR_311;8;5;52;27,704660792951557;5;227;357;45,4;1,5726872246696035;2;2,2210363476697925e+22;475
CRR_312;25;16;114;26,28566037735851;14;318;592;22,714285714285715;1,8616352201257862;6;2,2210363476697925e+22;475
CRR_313;5;3;52;25,217241379310366;6;174;313;29,0;1,7988505747126438;0;5;1
CRR_314;34;20;132;19,440162373145995;15;427;800;28,466666666666665;1,873536299765808;3;7,329419947310315e+22;1
CRR_315;15;10;85;32,91080788804072;12;262;470;21,833333333333332;1,7938931297709924;1;40,3;1
CRR_316;23;14;149;19,943401565708456;16;487;898;30,4375;1,8439425051334701;0;23;1
CRR_317;26;17;170;28,433664926022658;15;766;1146;51,06666666666667;1,4960835509138382;2;95,41350000000001;2
CRR_318;30;18;106;19,83907894736842;12;342;639;28,5;1,868421052631579;1;95,41350000000001;2
CRR_319;14;8;58;18,127811320754716;5;159;294;31,8;1,849056603773585;0;14;1
CRR_320;15;8;56;9,172413793103487;6;174;346;29,0;1,9885057471264367;1;2,2210363476697925e+22;475
CRR_321;27;10;52;-41,118382352941154;2;153;308;76,5;2,0130718954248366;1;2,2210363476697925e+22;475
CRR_322;92;48;327;5,479700784528404;27;1015;1958;37,592592592592595;1,929064039408867;3;2,2210363476697925e+22;475
CRR_323;29;17;127;18,891863841148023;13;461;828;35,46153846153846;1,7960954446854664;0;29;1
CRR_324;10;2;42;-172,32674418604645;1;215;409;215,0;1,9023255813953488;1;2,2210363476697925e+22;475
CRR_325;34;23;188;30,186960352422915;21;681;1157;32,42857142857143;1,6989720998531572;4;2,2210363476697925e+22;475
CRR_325a;50;36;203;37,43671049829646;16;587;917;36,6875;1,5621805792163543;6;2,2210363476697925e+22;475
CRR_325b;13;8;57;23,150434782608727;7;207;376;29,571428571428573;1,816425120772947;0;13;1
CRR_325c;11;8;42;35,16808588957056;5;163;267;32,6;1,638036809815951;1;2,2210363476697925e+22;475
CRR_325d;4;1;35;-94,38184210526313;1;152;264;152,0;1,736842105263158;0;4;1
CRR_325e;27;19;122;33,62339055793993;14;466;768;33,285714285714285;1,648068669527897;2;2,2210363476697925e+22;475
CRR_325f;27;23;184;49,82474059662778;21;514;803;24,476190476190474;1,5622568093385214;0;27;1
CRR_325g;39;27;183;33,932814253155684;16;713;1076;44,5625;1,509116409537167;5;2,2210363476697925e+22;475
CRR_325h;24;18;89;39,33200000000002;10;250;420;25,0;1,68;2;2,2210363476697925e+22;475
CRR_325i;37;21;175;15,501183486238574;15;654;1137;43,6;1,738532110091743;1;2,2210363476697925e+22;475
CRR_325j;71;45;209;25,08157674454;17;773;1239;45,470588235294116;1,6028460543337646;3;2,2210363476697925e+22;475
CRR_325k;5;4;41;41,11750000000001;8;180;304;22,5;1,6888888888888889;0;5;1
CRR_325l;72;55;350;41,68288900452819;48;1141;1902;23,770833333333332;1,6669588080631026;1;2,2210363476697925e+22;475
CRR_325m;17;13;103;43,551043956044;14;364;589;26,0;1,6181318681318682;1;2,2210363476697925e+22;475
CRR_325n;31;20;143;27,566254071661263;14;614;978;43,857142857142854;1,5928338762214984;2;2,2210363476697925e+22;475
CRR_325o;16;13;82;47,328378378378375;14;296;483;21,142857142857142;1,6317567567567568;0;16;1
CRR_325p;19;14;84;38,027650602409665;14;332;568;23,714285714285715;1,7108433734939759;1;2,2210363476697925e+22;475
CRR_325q;28;18;163;26,35838283828386;18;606;1048;33,666666666666664;1,7293729372937294;1;2,2210363476697925e+22;475
CRR_325r;13;9;110;35,64752222111258;17;589;947;34,64705882352941;1,6078098471986417;0;13;1
CRR_325s;16;14;71;52,217870813397155;11;228;360;20,727272727272727;1,5789473684210527;1;2,2210363476697925e+22;475
CRR_325t;20;11;121;9,208461538461535;14;520;983;37,142857142857146;1,8903846153846153;2;2,2210363476697925e+22;475
CRR_325u;37;24;118;27,658935643564405;14;505;851;36,07142857142857;1,685148514851485;1;2,2210363476697925e+22;475
CRR_325v;12;7;69;15,594285714285746;7;315;542;45,0;1,7206349206349207;0;12;1
CRR_325w;61;36;305;17,76204539785482;19;1055;1655;55,526315789473685;1,5687203791469195;1;2,2210363476697925e+22;475
CRR_325x;13;11;74;48,51574380165289;11;242;389;22,0;1,6074380165289257;0;13;1
CRR_325y;18;15;91;49,68800000000003;10;298;447;29,8;1,5;0;18;1
CRR_325z;24;14;63;17,767500000000013;14;240;487;17,142857142857142;2,029166666666667;1;38,3;1
CRR_325aa;23;17;129;37,478130815164576;19;379;668;19,94736842105263;1,762532981530343;1;42,8;1
CRR_325ab;17;11;42;27,015294117647073;6;102;196;17,0;1,9215686274509804;0;17;1
CRR_325ac;37;20;130;10,055104026845669;10;447;800;44,7;1,7897091722595078;1;51,3;1
CRR_325ad;13;12;75;56,48823232323234;9;242;352;26,88888888888889;1,4545454545454546;2;79,88;1
